🐉央视IPV6,#genre#
剧集_新三国,http://ygbh.live/huya.php?id=11352944
剧集_新水浒,http://ygbh.live/huya.php?id=11342384
剧集_纪晓岚,http://ygbh.live/huya.php?id=11342396
剧集_庆余年,http://ygbh.live/huya.php?id=11352960
剧集_雍正王朝,http://ygbh.live/huya.php?id=11342439
剧集_士兵突击,http://ygbh.live/huya.php?id=11342430
剧集_爱情公寓,http://ygbh.live/huya.php?id=11336726
剧集_武林外传,http://ygbh.live/huya.php?id=21059598
剧集_地下交通站,http://ygbh.live/huya.php?id=11342433
剧集_邻里一家亲,http://ygbh.live/huya.php?id=11342426
搞笑_陈翔六点半,http://ygbh.live/huya.php?id=11274154
解说_鹿哥电影,http://ygbh.live/huya.php?id=24396360
解说_斌哥漫说,http://ygbh.live/huya.php?id=18632116
解说_续哥说电影,http://ygbh.live/huya.php?id=24396472
解说_小川侃电影,http://ygbh.live/huya.php?id=15870999
解说_阿良说剧,http://ygbh.live/huya.php?id=20488841
解说_鱼丸电影,http://ygbh.live/huya.php?id=16615910
解说_阿斗说电影,http://ygbh.live/huya.php?id=13303478
解说_扁豆看电影,http://ygbh.live/huya.php?id=16028551
解说_乌贼说电影,http://ygbh.live/huya.php?id=16604522
解说_大象放映室,http://ygbh.live/huya.php?id=21277391
解说_科幻梦工场,http://ygbh.live/huya.php?id=15152155
解说_亮哥讲电影,http://ygbh.live/huya.php?id=16144175
解说_越哥说电影,http://ygbh.live/huya.php?id=15894162
解说_小冉看电影,http://ygbh.live/huya.php?id=17341907
解说_阿翔说电影,http://ygbh.live/huya.php?id=16868935
解说_虎妞说电影,http://ygbh.live/huya.php?id=20343144
解说_涵哥评电影,http://ygbh.live/huya.php?id=16865726
解说_老皮讲电影,http://ygbh.live/huya.php?id=16968572
解说_默爷侃电影,http://ygbh.live/huya.php?id=17204307
解说_冷君说电影,http://ygbh.live/huya.php?id=16739452
解说_恐怖电影解说,http://ygbh.live/huya.php?id=16741179
电影_星爷,http://ygbh.live/huya.php?id=11342412
电影_英叔,http://ygbh.live/huya.php?id=11342421
电影_发哥,http://ygbh.live/huya.php?id=11342387
电影_成龙,http://ygbh.live/huya.php?id=11342386
电影_王晶,http://ygbh.live/huya.php?id=11602058
电影_沈腾,http://ygbh.live/huya.php?id=11601968
电影_黄渤,http://ygbh.live/huya.php?id=11352876
电影_强森,http://ygbh.live/huya.php?id=21059581
电影_漫威,http://ygbh.live/huya.php?id=11602034
许冠英,http://ygbh.live/huya.php?id=11601972#http://ygbh.live/huya.php?id=11601972
五福星,http://ygbh.live/huya.php?id=11282233#http://ygbh.live/huya.php?id=11282233
邱淑贞,http://ygbh.live/huya.php?id=11352949#http://ygbh.live/huya.php?id=11352949
古天乐,http://ygbh.live/huya.php?id=11602041#http://ygbh.live/huya.php?id=11602041
徐克,http://ygbh.live/huya.php?id=11352909#http://ygbh.live/huya.php?id=11352909
冯小刚,http://ygbh.live/huya.php?id=11352906#http://ygbh.live/huya.php?id=11352906
甄子丹,http://ygbh.live/huya.php?id=11352935#http://ygbh.live/huya.php?id=11352935
电影_周星星,http://ygbh.live/huya.php?id=11336587
电影_李连杰,http://ygbh.live/huya.php?id=11342390
电影_洪金宝,http://ygbh.live/huya.php?id=11279251
电影_梁家辉,http://ygbh.live/huya.php?id=11342429
电影_刘德华,http://ygbh.live/huya.php?id=11342424
电影_斯坦森,http://ygbh.live/huya.php?id=21059588
电影_曾江,http://ygbh.live/huya.php?id=11601981
电影_周海媚,http://ygbh.live/huya.php?id=11279247
电影_宇宙,http://ygbh.live/huya.php?id=11342428
电影_怪兽,http://ygbh.live/huya.php?id=21059577
电影_武侠,http://ygbh.live/huya.php?id=11342427
电影_警匪,http://ygbh.live/huya.php?id=11352886
电影_罪犯,http://ygbh.live/huya.php?id=11352962
电影_枪战,http://ygbh.live/huya.php?id=21059579
电影_海盗,http://ygbh.live/huya.php?id=21059595
电影_推荐,http://ygbh.live/huya.php?id=11602041
电影_救援,http://ygbh.live/huya.php?id=21059594
电影_热血,http://ygbh.live/huya.php?id=11352934
电影_盗墓,http://ygbh.live/huya.php?id=21059552
电影_贺岁,http://ygbh.live/huya.php?id=11601971
电影_玄幻,http://ygbh.live/huya.php?id=11342414
电影_谍战,http://ygbh.live/huya.php?id=21059585
电影_战争,http://ygbh.live/huya.php?id=21059592
电影_喜剧,http://ygbh.live/huya.php?id=11352877
电影_港片,http://ygbh.live/huya.php?id=11602043
电影_国产,http://ygbh.live/huya.php?id=11352973
电影_八点档,http://ygbh.live/huya.php?id=880261
电影_超异能族,http://ygbh.live/huya.php?id=21059586
电影_古墓系列,http://ygbh.live/huya.php?id=11352913
电影_蜘蛛侠,http://ygbh.live/huya.php?id=21059599
电影_贺岁片,http://ygbh.live/huya.php?id=11601986
电影_功夫片,http://ygbh.live/huya.php?id=11352941
电影_黑帮片,http://ygbh.live/huya.php?id=11336719
电影_丧尸片,http://ygbh.live/huya.php?id=/21059578
电影_灾难片,http://ygbh.live/huya.php?id=11602075
电影_谍战片,http://ygbh.live/huya.php?id=21059587
电影_战争片,http://ygbh.live/huya.php?id=21059574
电影_犯罪片,http://ygbh.live/huya.php?id=11352974
电影_古装片,http://ygbh.live/huya.php?id=11336590
电影_高分动作,http://ygbh.live/huya.php?id=11352884
电影_动作电影,http://ygbh.live/huya.php?id=11602077
电影_搞笑喜剧,http://ygbh.live/huya.php?id=11342423
电影_喜剧专场,http://ygbh.live/huya.php?id=11602044
电影_欢笑影院,http://ygbh.live/huya.php?id=11352894
电影_不挤影院,http://ygbh.live/huya.php?id=11352897
电影_国产悬疑,http://ygbh.live/huya.php?id=11342395
电影_快意江湖,http://ygbh.live/huya.php?id=11342435
电影_黑帮斗争,http://ygbh.live/huya.php?id=11342419
电影_嫣然影厅,http://ygbh.live/huya.php?id=11601977
电影_许氏三杰,http://ygbh.live/huya.php?id=11602033
电影_经典港片,http://ygbh.live/huya.php?id=11352965
电影_镖行天下,http://ygbh.live/huya.php?id=11352969
电影_高能反转,http://ygbh.live/huya.php?id=11352887
电影_喜乐影院,http://ygbh.live/huya.php?id=21059580
电影_蘑菇影厅,http://ygbh.live/huya.php?id=11601981
电影_搞笑恐怖,http://ygbh.live/huya.php?id=11601960
电影_死神来了,http://ygbh.live/huya.php?id=11352903
电影_变形金刚,http://ygbh.live/huya.php?id=21059596
电影_怪兽系列,http://ygbh.live/huya.php?id=21059554
剧集_老三国,http://ygbh.live/huya.php?id=11602081
剧集_新三国,http://ygbh.live/huya.php?id=11352944
剧集_新水浒,http://ygbh.live/huya.php?id=11342384
剧集_纪晓岚,http://ygbh.live/huya.php?id=11342396
剧集_庆余年,http://ygbh.live/huya.php?id=11352960
剧集_雍正王朝,http://ygbh.live/huya.php?id=11342439
剧集_士兵突击,http://ygbh.live/huya.php?id=11342430
剧集_爱情公寓,http://ygbh.live/huya.php?id=11336726
剧集_武林外传,http://ygbh.live/huya.php?id=21059598
剧集_地下交通站,http://ygbh.live/huya.php?id=11342433
剧集_邻里一家亲,http://ygbh.live/huya.php?id=11342426
搞笑_陈翔六点半,http://ygbh.live/huya.php?id=11274154
电影_星爷,http://ygbh.live/huya.php?id=11342412
电影_英叔,http://ygbh.live/huya.php?id=11342421
电影_发哥,http://ygbh.live/huya.php?id=11342387
电影_成龙,http://ygbh.live/huya.php?id=11342386
电影_王晶,http://ygbh.live/huya.php?id=11602058
电影_沈腾,http://ygbh.live/huya.php?id=11601968
电影_黄渤,http://ygbh.live/huya.php?id=11352876
电影_强森,http://ygbh.live/huya.php?id=21059581
电影_漫威,http://ygbh.live/huya.php?id=11602034
许冠英,http://ygbh.live/huya.php?id=11601972
五福星,http://ygbh.live/huya.php?id=11282233
邱淑贞,http://ygbh.live/huya.php?id=11352949
古天乐,http://ygbh.live/huya.php?id=11602041
徐克,http://ygbh.live/huya.php?id=11352909
冯小刚,http://ygbh.live/huya.php?id=11352906
甄子丹,http://ygbh.live/huya.php?id=11352935
电影_周星星,http://ygbh.live/huya.php?id=11336587
电影_李连杰,http://ygbh.live/huya.php?id=11342390
电影_洪金宝,http://ygbh.live/huya.php?id=11279251
电影_梁家辉,http://ygbh.live/huya.php?id=11342429
电影_刘德华,http://ygbh.live/huya.php?id=11342424
电影_斯坦森,http://ygbh.live/huya.php?id=21059588
电影_曾江,http://ygbh.live/huya.php?id=11601981
电影_周海媚,http://ygbh.live/huya.php?id=11279247
电影_宇宙,http://ygbh.live/huya.php?id=11342428
电影_怪兽,http://ygbh.live/huya.php?id=21059577
电影_武侠,http://ygbh.live/huya.php?id=11342427
电影_警匪,http://ygbh.live/huya.php?id=11352886
电影_罪犯,http://ygbh.live/huya.php?id=11352962
电影_枪战,http://ygbh.live/huya.php?id=21059579
电影_海盗,http://ygbh.live/huya.php?id=21059595
电影_推荐,http://ygbh.live/huya.php?id=11602041
电影_救援,http://ygbh.live/huya.php?id=21059594
电影_热血,http://ygbh.live/huya.php?id=11352934
电影_盗墓,http://ygbh.live/huya.php?id=21059552
电影_贺岁,http://ygbh.live/huya.php?id=11601971
电影_玄幻,http://ygbh.live/huya.php?id=11342414
电影_谍战,http://ygbh.live/huya.php?id=21059585
电影_战争,http://ygbh.live/huya.php?id=21059592
电影_喜剧,http://ygbh.live/huya.php?id=11352877
电影_港片,http://ygbh.live/huya.php?id=11602043
电影_国产,http://ygbh.live/huya.php?id=11352973
电影_八点档,http://ygbh.live/huya.php?id=880261
电影_超异能族,http://ygbh.live/huya.php?id=21059586
电影_古墓系列,http://ygbh.live/huya.php?id=11352913
电影_蜘蛛侠,http://ygbh.live/huya.php?id=21059599
电影_贺岁片,http://ygbh.live/huya.php?id=11601986
电影_功夫片,http://ygbh.live/huya.php?id=11352941
电影_黑帮片,http://ygbh.live/huya.php?id=11336719
电影_丧尸片,http://ygbh.live/huya.php?id=/21059578
电影_灾难片,http://ygbh.live/huya.php?id=11602075
电影_谍战片,http://ygbh.live/huya.php?id=21059587
电影_战争片,http://ygbh.live/huya.php?id=21059574
电影_犯罪片,http://ygbh.live/huya.php?id=11352974
电影_古装片,http://ygbh.live/huya.php?id=11336590
电影_高分动作,http://ygbh.live/huya.php?id=11352884
电影_动作电影,http://ygbh.live/huya.php?id=11602077
电影_搞笑喜剧,http://ygbh.live/huya.php?id=11342423
电影_喜剧专场,http://ygbh.live/huya.php?id=11602044
电影_欢笑影院,http://ygbh.live/huya.php?id=11352894
电影_不挤影院,http://ygbh.live/huya.php?id=11352897
电影_国产悬疑,http://ygbh.live/huya.php?id=11342395
电影_快意江湖,http://ygbh.live/huya.php?id=11342435
电影_黑帮斗争,http://ygbh.live/huya.php?id=11342419
电影_嫣然影厅,http://ygbh.live/huya.php?id=11601977
电影_许氏三杰,http://ygbh.live/huya.php?id=11602033
电影_经典港片,http://ygbh.live/huya.php?id=11352965
电影_镖行天下,http://ygbh.live/huya.php?id=11352969
电影_高能反转,http://ygbh.live/huya.php?id=11352887
电影_喜乐影院,http://ygbh.live/huya.php?id=21059580
电影_蘑菇影厅,http://ygbh.live/huya.php?id=11601981
电影_搞笑恐怖,http://ygbh.live/huya.php?id=11601960
电影_死神来了,http://ygbh.live/huya.php?id=11352903
电影_变形金刚,http://ygbh.live/huya.php?id=21059596
电影_怪兽系列,http://ygbh.live/huya.php?id=21059554
剧集_老三国,http://ygbh.live/huya.php?id=11602081
剧集_新三国,http://ygbh.live/huya.php?id=11352944
剧集_新水浒,http://ygbh.live/huya.php?id=11342384
剧集_纪晓岚,http://ygbh.live/huya.php?id=11342396
剧集_庆余年,http://ygbh.live/huya.php?id=11352960
剧集_雍正王朝,http://ygbh.live/huya.php?id=11342439
剧集_士兵突击,http://ygbh.live/huya.php?id=11342430
剧集_爱情公寓,http://ygbh.live/huya.php?id=11336726
剧集_武林外传,http://ygbh.live/huya.php?id=21059598
剧集_地下交通站,http://ygbh.live/huya.php?id=11342433
剧集_邻里一家亲,http://ygbh.live/huya.php?id=11342426
搞笑_陈翔六点半,http://ygbh.live/huya.php?id=11274154

脱口秀大会肆,http://159.75.85.63:35455/huya/30080243
脱口秀大会肆,http://cfss.cc/cdn/hy/30080243.m3u8
脱口秀大会伍,http://159.75.85.63:35455/huya/11352875
脱口秀大会伍,http://cfss.cc/cdn/hy/11352875.m3u8

东北戏曲,http://live1.jzjsnm.cn/live1/xiqupindao.m3u8?auth_key=1674380558720-0-0-781e31ef201adcbd54f8ae0b0bc32cb7
东北戏曲,http://majian.ixiaobai.net:5540/udp/239.37.1.9:5540?$长春电信组播

梨园频道,http://117.72.68.25:9930/hn.php?id=hnly
梨园频道,http://49.232.131.30:99/dxxw.php?id=hnly
梨园频道,http://dsm.ikun.hn.cn:9981/stream/channelid/1727631217?profile=pass

河南戏曲,http://43217878.xyz:5566/rtp/239.16.10.148:2000

移动戏曲,http://117.72.68.25:9930/hn.php?id=ydxj
移动戏曲,http://49.232.131.30:99/dxxw.php?id=ydxj
移动戏曲,http://43217878.xyz:5566/rtp/239.16.20.120:11200
移动戏曲,http://live.dxhmt.cn:9080/19903718786/a9aab4c5eef74da18d684c75c6dd7e10.m3u8

岭南戏曲,http://gmxw.7766.org:808/hls/16/index.m3u8
晴彩中原,http://120.194.237.190:808/hls/34/index.m3u8
晴彩中原,http://115.58.217.184:900/hls/25/index.m3u8
🐍数字频道,#genre#

中国天气,https://hls.weathertv.cn/tslslive/qCFIfHB/hls/live-sd.m3u8
中国交通,https://tv.lanjingfm.com/cctbn/hainan.m3u8
中华特产,http://1.193.56.32:2000/udp/239.16.20.132:11320
四海钓鱼,http://zy.otioi.cn/live/live.php?token=k1u1iVa8&id=shdy
四海钓鱼,http://open.live-web.timetv.cn/live/hndx.m3u8?token=TV259836903HNDX04252008&channel=318 
四海钓鱼,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R630FF726U319CA04BK78414732I8AD77F7CP2BF4M313C868V0Z33A19W171093BB07DFFFEE&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000229
快乐垂钓,http://live.goodiptv.club/api/sxg.php?id=fyzqklcdHDH265-4000

摄影频道,http://kid.hfcatv.com.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R5F15C63AU30947030K77359BACI93B1EF78P8M2FAF228V0Z53085W162382CFCB4DC7EC&playtoken=31667LZMVCGFXDL10&verifycode=2000000576&rate=org&programid=4200000102.m3u8&ts=50&auth=no
书画频道,http://211.103.180.178:8234/live-hls/hdmi.m3u8
书画频道,http://kid.hfcatv.com.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R5F15C63AU30947030K77359BACI93B1EF78P8M2FAF228V0Z53085W162382CFCB4DC7EC&playtoken=31667LZMVCGFXDL10&verifycode=2000000576&rate=org&programid=4200000099.m3u8&ts=50&auth=no
收藏天下,http://kid.hfcatv.com.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R5F15C63AU30947030K77359BACI93B1EF78P8M2FAF228V0Z53085W162382CFCB4DC7EC&playtoken=31667LZMVCGFXDL10&verifycode=2000000576&rate=org&programid=4200000081.m3u8&ts=50&auth=no

老故事,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8

熊猫频道,https://gcwbcdali.v.myalicdn.com/gcwbcd/cdrmipanda-1td.m3u8
🔫iHOT频道,#genre#
iHOT爱悬疑,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
iHOT爱电竞,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
iHOT爱动漫,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3
iHOT爱都市,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
iHOT爱怀旧,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
iHOT爱极限,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3
iHOT爱家庭,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3
iHOT爱江湖,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3
iHOT爱解密,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3
iHOT爱经典,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
iHOT爱科幻,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
iHOT爱科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
iHOT爱浪漫,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
iHOT爱历史,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
iHOT爱猎奇,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3
iHOT爱旅行,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
iHOT爱美食,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
iHOT爱奇谈,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
iHOT爱青春,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
iHOT爱赛车,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
iHOT爱时尚,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
iHOT爱世界,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
iHOT爱探索,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
iHOT爱体育,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
iHOT爱玩具,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
iHOT爱喜剧,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
iHOT爱幼教,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3
iHOT爱娱乐,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
